DATA	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63	C64	C65	C66	C67	C68	C69	C70	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	C89	C90	C91	C92	C93	C94	C95	C96	C97	C98	C99	C100	C101	C102	C103	C104	C105	C106	C107	C108	C109	C110	C111	C112	C113	C114	C115	C116	C117	C118	C119	C120	C121	C122	C123	C124	C125	C126	C127	C128	C129	C130	C131	C132	C133	C134	C135	C136	C137	C138	C139	C140	C141	C142	C143	C144	C145	C146	C147	C148	C149	C150	C151
R58	0.021531915	0.007215686	0.002171154	0.002107547	0.225272727	0.044785714	0.000744237	0.04535	0.005596825	0.103454545	0.308970588	0.18826087	0.000373889	0.001148133	0.024305882	6.584090909	0.001541053	0.001404082	4.49E-05	0	0.00202381	0.004132075	0.003466667	0.0001	0.000251818	0.00012392	5.10E-05	0.827007299	0.000137842	0.000118714	4.87E-05	0.000211096	4.92E-05	0.000196928	6.06E-05	3.81E-05	1.06E-05	5.08E-05	1.80E-06	2.26E-05	3.40E-05	0.000273315	0	6.55E-05	8.22E-06	0.000140974	5.02E-05	0.000749519	2.65E-05	0.001941597	0.021531915	0.007215686	0.002171154	0.002107547	0.225272727	0.044785714	0.000744237	0.04535	0.005596825	0.103454545	0.308970588	0.18826087	0.000373889	0.001148133	0.024305882	6.584090909	0.001541053	0.001404082	4.49E-05	0	0.00202381	0.004132075	0.003466667	0.0001	0.000251818	0.00012392	5.10E-05	0.827007299	0.000137842	0.000118714	4.87E-05	0.000211096	4.92E-05	0.000196928	6.06E-05	3.81E-05	1.06E-05	5.08E-05	1.80E-06	2.26E-05	3.40E-05	0.000273315	0	6.55E-05	8.22E-06	0.000140974	5.02E-05	0.000749519	2.65E-05	0.001941597	0.020744681	0.006154902	0.001596731	0.001359811	0.157818182	0.021178571	0.000429322	0.006785	0.003095238	0.090575758	0.274264706	0.165217391	0.000111528	0.0008992	0.019835294	5.809090909	0.001308421	0.001214286	5.31E-05	0	0.001534286	0.004375472	0.003298198	0.00003645	0.00027157	5.06E-06	5.59E-05	0.84379562	0.000119784	7.79E-05	3.76E-05	0.000209384	2.99E-05	0.000216797	4.44E-05	4.11E-05	1.08E-05	4.40E-05	4.19E-06	1.64E-05	2.15E-05	0.000266124	0	6.31E-05	7.77E-06	0.000113128	5.39E-05	0.000937981	2.50E-05	0.001952521	26.40359749
R59	0.044680851	0.004007843	0.001708269	0.002316981	18.47272727	0.052696429	0.009130508	0.02135	0.082746032	0.374090909	0.621176471	0.255942029	0.000194028	0.000859067	0.017164706	3.779545455	0.001805263	0.001595918	4.93E-05	0	0.001811429	0.004668868	0.000307477	4.34E-05	0.001383471	0.00011824	0.000125414	1.2	8.75E-05	0.000282929	3.30E-05	0.000201438	4.30E-05	0.000316144	4.60E-05	3.40E-05	6.35E-06	3.49E-05	2.28E-06	2.00E-05	0.0000952	0.000319888	0	2.46E-05	2.12E-05	0.00030041	7.59E-05	0.000561058	3.86E-05	0.063697479	0.044680851	0.004007843	0.001708269	0.002316981	18.47272727	0.052696429	0.009130508	0.02135	0.082746032	0.374090909	0.621176471	0.255942029	0.000194028	0.000859067	0.017164706	3.779545455	0.001805263	0.001595918	4.93E-05	0	0.001811429	0.004668868	0.000307477	4.34E-05	0.001383471	0.00011824	0.000125414	1.2	8.75E-05	0.000282929	3.30E-05	0.000201438	4.30E-05	0.000316144	4.60E-05	3.40E-05	6.35E-06	3.49E-05	2.28E-06	2.00E-05	0.0000952	0.000319888	0	2.46E-05	2.12E-05	0.00030041	7.59E-05	0.000561058	3.86E-05	0.063697479	0.051148936	0.004011765	0.001763462	0.003043396	17.73454545	0.05075	0.008844068	0.01975	0.080269841	0.349848485	0.585735294	0.247391304	0.000215694	0.0007104	0.016517647	3.643181818	0.001794737	0.00159898	2.85E-05	0	0.001862857	0.004479245	0.000302342	2.58E-05	0.00147438	0.000079928	0.00013	1.209489051	8.86E-05	0.000294714	0.000039	0.000163767	5.38E-05	0.000307647	5.14E-05	4.77E-05	5.27E-06	3.75E-05	2.92E-06	1.91E-05	9.91E-05	0.000305843	0	9.65E-05	2.91E-05	0.000272051	0.000068	0.000567308	2.86E-05	0.064453782	293.0833721
R60	0.030978723	0.000481373	0.012051923	0.011584906	0.935636364	1.125357143	0.001212712	0.017083333	0.001603175	0.373787879	1.761764706	1.217681159	0.002497222	0.002972	0.042576471	10.575	0.002107368	0.002039796	4.75E-05	0	0.002510476	0.003916981	5.44E-05	0.0000306	0.000284545	0.000041824	0.000368722	6.827737226	5.41E-05	4.96E-05	7.83E-06	4.10E-05	4.36E-05	0.001373203	5.00E-05	5.38E-06	3.74E-06	2.80E-05	1.77E-06	1.02E-06	3.99E-05	0.000263876	0	2.61E-05	2.76E-06	5.70E-05	1.71E-05	0	3.68E-05	0.001255882	0.030978723	0.000481373	0.012051923	0.011584906	0.935636364	1.125357143	0.001212712	0.017083333	0.001603175	0.373787879	1.761764706	1.217681159	0.002497222	0.002972	0.042576471	10.575	0.002107368	0.002039796	4.75E-05	0	0.002510476	0.003916981	5.44E-05	0.0000306	0.000284545	0.000041824	0.000368722	6.827737226	5.41E-05	4.96E-05	7.83E-06	4.10E-05	4.36E-05	0.001373203	5.00E-05	5.38E-06	3.74E-06	2.80E-05	1.77E-06	1.02E-06	3.99E-05	0.000263876	0	2.61E-05	2.76E-06	5.70E-05	1.71E-05	0	3.68E-05	0.001255882	0.034914894	0.000534706	0.005898077	0.006775472	0.934	1.345892857	0.001208983	0.017666667	0.019587302	0.398030303	1.752941176	1.189855072	0.002493056	0.002874667	0.0492	10.26136364	0.002167368	0.001932653	6.06E-05	0	0.002791429	0.003732075	5.59E-05	0.00009975	0.000283802	0.000003936	0.000164361	6.583211679	5.85E-05	5.49E-05	6.98E-06	3.65E-05	4.64E-05	0.001315033	4.25E-05	2.98E-06	2.86E-06	2.04E-05	1.19E-06	4.53E-06	3.52E-05	0.000265337	0	3.27E-05	1.96E-06	2.73E-05	1.76E-05	0	2.71E-05	0.001193697	0
R61	0.013302128	0.005013725	0.003834615	0.003150943	0.019054545	0.028	0.000544576	0.01566	0.054539683	0.219090909	0.355441176	0.148405797	0.000109472	0.001001333	0.00612	0.529431818	0.001663158	0.001590816	0	0	0.000421905	0.003445283	0.000118108	0.000020875	0.000199504	0.000008248	2.99E-05	0.431240876	0.000253381	0.000133071	8.79E-05	0.000441301	7.49E-05	0.000124379	6.88E-05	4.53E-05	1.24E-05	5.38E-05	1.21E-06	2.93E-05	0	0.000370506	8.01E-06	0.000105769	1.36E-05	2.73E-05	6.94E-06	4.24E-05	8.29E-05	0.001636555	0.013302128	0.005013725	0.003834615	0.003150943	0.019054545	0.028	0.000544576	0.01566	0.054539683	0.219090909	0.355441176	0.148405797	0.000109472	0.001001333	0.00612	0.529431818	0.001663158	0.001590816	0	0	0.000421905	0.003445283	0.000118108	0.000020875	0.000199504	0.000008248	2.99E-05	0.431240876	0.000253381	0.000133071	8.79E-05	0.000441301	7.49E-05	0.000124379	6.88E-05	4.53E-05	1.24E-05	5.38E-05	1.21E-06	2.93E-05	0	0.000370506	8.01E-06	0.000105769	1.36E-05	2.73E-05	6.94E-06	4.24E-05	8.29E-05	0.001636555	0.014180851	0.005186275	0.00355	0.002271698	0.019309091	0.031125	0.000469322	0.015388333	0.060380952	0.187727273	0.334411765	0.15	8.81E-05	0.001170133	0.006070588	0.540454545	0.001784211	0.001569388	2.71E-07	0	0.000533619	0.00399434	0.000137748	4.72E-05	0.00026843	3.01E-06	1.76E-05	0.577153285	0.000368201	0.000185643	0.000116596	0.000569658	0.000116122	0.000195033	9.23E-05	7.56E-05	9.02E-06	6.03E-05	4.64E-06	2.43E-05	8.82E-05	0.000408371	3.48E-05	0.000161099	6.78E-06	5.90E-05	1.08E-05	0.00014875	0.000107543	0.002146639	0
R62	0.040425532	0.001588235	0.045423077	0.048320755	20.87352727	0.484125	0.011135593	1.697816667	0.041761905	0.325636364	0.725588235	0.499594203	0.000416667	0.000133333	0.036670588	8.088477273	0.005210526	0.004602041	0	0	0.006371429	0.007896226	0.000207207	0	0.001066116	0	0.000142857	2.675306569	7.91E-05	0.000114286	1.42E-05	0.000109589	2.72E-05	0.000581699	3.82E-05	1.84E-05	6.06E-06	1.20E-05	0	5.81E-06	0.000274286	0.000151685	1.10E-05	0.001521978	1.62E-05	0.000117949	2.93E-05	0	9.05E-05	0.008642857	0.040425532	0.001588235	0.045423077	0.048320755	20.87352727	0.484125	0.011135593	1.697816667	0.041761905	0.325636364	0.725588235	0.499594203	0.000416667	0.000133333	0.036670588	8.088477273	0.005210526	0.004602041	0	0	0.006371429	0.007896226	0.000207207	0	0.001066116	0	0.000142857	2.675306569	7.91E-05	0.000114286	1.42E-05	0.000109589	2.72E-05	0.000581699	3.82E-05	1.84E-05	6.06E-06	1.20E-05	0	5.81E-06	0.000274286	0.000151685	1.10E-05	0.001521978	1.62E-05	0.000117949	2.93E-05	0	9.05E-05	0.008642857	0.050468085	0.001372549	0.010788462	0.012226415	21.87652727	0.260946429	0.011644068	1.766566667	0.04268254	0.339348485	0.733720588	0.489666667	0.000208333	1.33E-05	0.039376471	8.435477273	0.004452632	0.004040816	0	0	0.006761905	0.007773585	0.000171171	0	0.001123967	0	0.000157895	2.739116788	7.19E-05	8.57E-05	7.09E-06	9.59E-05	3.40E-05	0.000607843	3.82E-05	1.23E-05	6.06E-06	1.81E-05	0	1.74E-05	0.000217143	0.000224719	5.52E-06	0.001510989	1.62E-05	0.000112821	1.46E-05	0	0.000116379	0.008827731	0
R63	0.013723404	0.001019608	0.048519231	0.049716981	0.954418182	6.744053571	0.001169492	0.03475	0.008269841	0.163151515	0.808720588	0.751666667	0.001944444	0.003786667	0.019011765	4.558693182	0.002	0.001663265	0	0	0.002428571	0.002132075	0.001423423	6.67E-05	0.00092562	0	3.76E-05	4.096335766	7.19E-05	0.000135714	1.42E-05	9.59E-05	4.76E-05	0.000856209	5.73E-05	1.23E-05	6.06E-06	1.20E-05	0	1.16E-05	0.000211429	0.000106742	0	0.001428571	1.62E-05	3.59E-05	0.000117073	0.002375	6.90E-05	0.003869748	0.013723404	0.001019608	0.048519231	0.049716981	0.954418182	6.744053571	0.001169492	0.03475	0.008269841	0.163151515	0.808720588	0.751666667	0.001944444	0.003786667	0.019011765	4.558693182	0.002	0.001663265	0	0	0.002428571	0.002132075	0.001423423	6.67E-05	0.00092562	0	3.76E-05	4.096335766	7.19E-05	0.000135714	1.42E-05	9.59E-05	4.76E-05	0.000856209	5.73E-05	1.23E-05	6.06E-06	1.20E-05	0	1.16E-05	0.000211429	0.000106742	0	0.001428571	1.62E-05	3.59E-05	0.000117073	0.002375	6.90E-05	0.003869748	0.022021277	0.000745098	0.053423077	0.054207547	1.376381818	7.874857143	0.001440678	0.057166667	0.008619048	0.178272727	0.819823529	0.769362319	0.00225	0.004026667	0.018988235	4.629193182	0.001736842	0.001479592	0	0	0.001971429	0.002528302	0.001855856	0.000025	0.000950413	0	6.02E-05	4.098	7.91E-05	0.000171429	1.42E-05	8.22E-05	5.44E-05	0.000816993	4.46E-05	1.23E-05	6.06E-06	2.41E-05	0	1.16E-05	0.000177143	0.00011236	0	0.001401099	1.08E-05	4.10E-05	0.000107317	0.002480769	7.33E-05	0.003827731	0
R64	0.031404255	0.00045098	0.00175	0.011245283	11.49029091	25.676125	0.000915254	0.01245	0.017825397	0.199227273	0.929147059	0.852826087	0.006902778	0.003293333	0.034235294	8.168659091	0.000410526	0.000306122	0	0	0.002590476	0.002320755	2.70E-05	0	0.000404959	0	7.52E-05	4.68820438	6.47E-05	0.000121429	1.42E-05	8.90E-05	6.80E-05	0.000954248	5.10E-05	1.84E-05	6.06E-06	6.02E-06	0	0	0.000268571	0.000101124	0	0.001527473	2.70E-05	2.05E-05	1.95E-05	0	7.76E-05	0.004159664	0.031404255	0.00045098	0.00175	0.011245283	11.49029091	25.676125	0.000915254	0.01245	0.017825397	0.199227273	0.929147059	0.852826087	0.006902778	0.003293333	0.034235294	8.168659091	0.000410526	0.000306122	0	0	0.002590476	0.002320755	2.70E-05	0	0.000404959	0	7.52E-05	4.68820438	6.47E-05	0.000121429	1.42E-05	8.90E-05	6.80E-05	0.000954248	5.10E-05	1.84E-05	6.06E-06	6.02E-06	0	0	0.000268571	0.000101124	0	0.001527473	2.70E-05	2.05E-05	1.95E-05	0	7.76E-05	0.004159664	0.034085106	0.00045098	0.000576923	0.00909434	11.51990909	24.15375	0.000983051	0.01225	0.017460317	0.182439394	0.907352941	0.852304348	0.0065	0.00368	0.032905882	8.200852273	0.000410526	0.000336735	0	0	0.002647619	0.002075472	9.01E-06	0	0.000347107	0	8.27E-05	4.606109489	5.76E-05	0.000107143	7.09E-06	6.16E-05	4.08E-05	0.000921569	4.46E-05	0	6.06E-06	6.02E-06	0	1.16E-05	0.000302857	7.87E-05	0	0.001120879	5.41E-06	4.62E-05	1.95E-05	0	5.17E-05	0.00407563	0
R65	0.021659574	0.005215686	0.034807692	0.034490566	0.147654545	0.303303571	0.001457627	0.062316667	0.045714286	0.394	0.401897059	0.053405797	0.000180556	9.33E-05	0.011070588	1.142375	0.001273684	0.001091837	0	0	0.001914286	0.002924528	7.21E-05	0	0.000884298	0	6.77E-05	0.269708029	0.000460432	0.001107143	0.000184397	0.000842466	0.000217687	9.15E-05	0.000178344	0.000116564	1.82E-05	7.23E-05	1.18E-05	5.23E-05	0.00036	8.43E-05	5.52E-06	0.001401099	3.78E-05	4.10E-05	5.37E-05	0.001538462	5.60E-05	0.03062605	0.021659574	0.005215686	0.034807692	0.034490566	0.147654545	0.303303571	0.001457627	0.062316667	0.045714286	0.394	0.401897059	0.053405797	0.000180556	9.33E-05	0.011070588	1.142375	0.001273684	0.001091837	0	0	0.001914286	0.002924528	7.21E-05	0	0.000884298	0	6.77E-05	0.269708029	0.000460432	0.001107143	0.000184397	0.000842466	0.000217687	9.15E-05	0.000178344	0.000116564	1.82E-05	7.23E-05	1.18E-05	5.23E-05	0.00036	8.43E-05	5.52E-06	0.001401099	3.78E-05	4.10E-05	5.37E-05	0.001538462	5.60E-05	0.03062605	0.02112766	0.00454902	0.027038462	0.025660377	0.170090909	0.235303571	0.001389831	0.05555	0.039142857	0.361181818	0.374044118	0.052869565	0.000125	0	0.010776471	1.112056818	0.001294737	0.001071429	0	2.91E-05	0.001771429	0.002518868	9.91E-05	0	0.00092562	0	4.51E-05	0.269014599	0.000395683	0.000835714	0.000156028	0.000671233	0.000136054	0.000104575	9.55E-05	9.20E-05	2.42E-05	7.23E-05	5.92E-06	6.40E-05	0.000342857	8.99E-05	0	0.001423077	5.41E-05	3.08E-05	4.88E-05	0.001826923	6.90E-05	0.031256303	62.04240917
R66	0.020978723	0.000901961	0.002461538	0.002830189	0.133436364	0.828428571	0.000847458	0.039683333	0.016349206	0.402818182	0.513720588	0.174043478	0.000291667	0	0.035341176	4.021329545	0.002926316	0.002642857	0	0	0.002104762	0.002056604	3.60E-05	0.000025	0.000181818	0	0.000270677	0.885211679	2.88E-05	4.29E-05	0	5.48E-05	1.36E-05	0.000189542	1.27E-05	0	0	0	0	0	0.000411429	0.000202247	5.52E-06	0.001681319	7.57E-05	4.62E-05	0.000195122	0.001524038	7.33E-05	0.063819328	0.020978723	0.000901961	0.002461538	0.002830189	0.133436364	0.828428571	0.000847458	0.039683333	0.016349206	0.402818182	0.513720588	0.174043478	0.000291667	0	0.035341176	4.021329545	0.002926316	0.002642857	0	0	0.002104762	0.002056604	3.60E-05	0.000025	0.000181818	0	0.000270677	0.885211679	2.88E-05	4.29E-05	0	5.48E-05	1.36E-05	0.000189542	1.27E-05	0	0	0	0	0	0.000411429	0.000202247	5.52E-06	0.001681319	7.57E-05	4.62E-05	0.000195122	0.001524038	7.33E-05	0.063819328	0.020851064	0.000823529	0.000769231	0.001433962	0.127890909	0.539017857	0.000966102	0.040466667	0.012952381	0.384484848	0.510661765	0.179304348	0.000375	0	0.036517647	4.069215909	0.003010526	0.002642857	0	0	0.002371429	0.002509434	1.80E-05	1.67E-05	0.000371901	0	0.000270677	0.886328467	1.44E-05	2.14E-05	0	3.42E-05	2.04E-05	0.000215686	1.27E-05	0	0	0	0	0	0.000434286	0.000286517	1.10E-05	0.001521978	8.11E-05	4.62E-05	0.000185366	0.002168269	6.90E-05	0.064617647	694.5697444
R67	0.032893617	0.002137255	0.000134615	0.001301887	0.687781818	0.119982143	0.002355932	0.053183333	0.008222222	0.192712121	0.375941176	0.231710145	0.000361111	0	0.064576471	3.959670455	0.004757895	0.004173469	0	0	0.002209524	0.002518868	0.000225225	4.17E-05	0.000793388	0	0.000150376	1.181737226	1.44E-05	0	0	1.37E-05	1.36E-05	0.000248366	0	6.13E-06	0	1.20E-05	0	4.07E-05	0.000457143	0.000280899	5.52E-06	0.00143956	0.000102703	6.67E-05	8.78E-05	0.001894231	6.47E-05	0.254210084	0.032893617	0.002137255	0.000134615	0.001301887	0.687781818	0.119982143	0.002355932	0.053183333	0.008222222	0.192712121	0.375941176	0.231710145	0.000361111	0	0.064576471	3.959670455	0.004757895	0.004173469	0	0	0.002209524	0.002518868	0.000225225	4.17E-05	0.000793388	0	0.000150376	1.181737226	1.44E-05	0	0	1.37E-05	1.36E-05	0.000248366	0	6.13E-06	0	1.20E-05	0	4.07E-05	0.000457143	0.000280899	5.52E-06	0.00143956	0.000102703	6.67E-05	8.78E-05	0.001894231	6.47E-05	0.254210084	0.033425532	0.002313725	0.000230769	0.001132075	0.695618182	0.203732143	0.002186441	0.05395	0.008222222	0.190878788	0.381455882	0.231884058	0.000166667	1.33E-05	0.064258824	3.990306818	0.0048	0.004265306	0	0	0.002380952	0.00290566	0.000171171	0.000025	0.000809917	0	0.000165414	1.195350365	1.44E-05	7.14E-06	0	2.74E-05	0	0.000248366	1.27E-05	6.13E-06	0	1.20E-05	0	4.07E-05	0.00048	0.000269663	5.52E-06	0.001456044	9.73E-05	7.18E-05	9.76E-05	0.0024375	0.000103448	0.26	1142.414677
R68	0.004659574	0.000705882	0.008826923	0.012169811	2.790018182	6.939071429	0.000949153	0.005716667	0.047333333	0.442636364	0.556441176	0.175666667	0.003513889	0	0.027105882	2.529068182	0.000273684	0.000193878	0	2.91E-05	0.000914286	0.000773585	9.01E-05	3.33E-05	0.000553719	0	6.02E-05	0.861364964	5.04E-05	9.29E-05	1.42E-05	5.48E-05	1.36E-05	0.000176471	1.91E-05	6.13E-06	6.06E-06	0	0	0	0.000497143	0.000325843	5.52E-06	0.001565934	1.62E-05	5.64E-05	1.46E-05	0.004711538	9.05E-05	0.004920168	0.004659574	0.000705882	0.008826923	0.012169811	2.790018182	6.939071429	0.000949153	0.005716667	0.047333333	0.442636364	0.556441176	0.175666667	0.003513889	0	0.027105882	2.529068182	0.000273684	0.000193878	0	2.91E-05	0.000914286	0.000773585	9.01E-05	3.33E-05	0.000553719	0	6.02E-05	0.861364964	5.04E-05	9.29E-05	1.42E-05	5.48E-05	1.36E-05	0.000176471	1.91E-05	6.13E-06	6.06E-06	0	0	0	0.000497143	0.000325843	5.52E-06	0.001565934	1.62E-05	5.64E-05	1.46E-05	0.004711538	9.05E-05	0.004920168	0.006595745	0.000568627	0.004384615	0.007433962	2.115163636	5.530214286	0.000677966	0.003	0.036222222	0.389378788	0.491529412	0.162826087	0.003888889	0	0.026682353	2.526261364	0.000357895	0.000255102	0	0.00023301	0.000704762	0.00054717	0.000108108	1.67E-05	0.000520661	0	6.77E-05	0.79279562	5.04E-05	8.57E-05	1.42E-05	6.16E-05	1.36E-05	0.000156863	1.27E-05	6.13E-06	0	0	0	5.81E-06	0.000525714	0.000297753	1.10E-05	0.001565934	2.70E-05	6.67E-05	9.76E-06	0.004225962	5.17E-05	0.004798319	0
R69	0.020191489	0.006607843	0.181519231	0.177698113	2.924472727	5.539553571	0.002118644	0.116	0.074634921	0.399954545	0.585764706	0.258144928	0.002055556	0.00312	0.037494118	2.869772727	0.000389474	0.000346939	0	0.000339806	0.000866667	0.000915094	0.000486486	0.0005	0.000818182	0	0.000157895	1.195635036	0.00023741	0.000507143	6.38E-05	0.000308219	7.48E-05	0.000281046	6.37E-05	6.13E-05	1.21E-05	4.82E-05	5.92E-06	5.23E-05	0.000617143	0.000162921	1.10E-05	0.001417582	2.16E-05	3.59E-05	0.000785366	0.030288462	4.31E-05	0.004218487	0.020191489	0.006607843	0.181519231	0.177698113	2.924472727	5.539553571	0.002118644	0.116	0.074634921	0.399954545	0.585764706	0.258144928	0.002055556	0.00312	0.037494118	2.869772727	0.000389474	0.000346939	0	0.000339806	0.000866667	0.000915094	0.000486486	0.0005	0.000818182	0	0.000157895	1.195635036	0.00023741	0.000507143	6.38E-05	0.000308219	7.48E-05	0.000281046	6.37E-05	6.13E-05	1.21E-05	4.82E-05	5.92E-06	5.23E-05	0.000617143	0.000162921	1.10E-05	0.001417582	2.16E-05	3.59E-05	0.000785366	0.030288462	4.31E-05	0.004218487	0.020638298	0.006039216	0.174019231	0.172377358	2.548163636	4.587857143	0.001762712	0.095	0.064380952	0.366484848	0.559088235	0.256695652	0.001777778	0.002893333	0.035094118	2.916079545	0.000621053	0.000520408	0	0.00023301	0.000942857	0.001066038	0.000405405	0.00045	0.000801653	0	0.000165414	1.218635036	0.000201439	0.000421429	4.96E-05	0.000267123	5.44E-05	0.000267974	6.37E-05	4.29E-05	6.06E-06	3.01E-05	5.92E-06	3.49E-05	0.000582857	0.000179775	5.52E-06	0.001521978	2.70E-05	2.56E-05	0.000653659	0.023653846	7.33E-05	0.004504202	0
R70	0.005468085	0.000196078	0.000153846	0.000339623	0.067581818	0.033125	0.000457627	0.173416667	0.002650794	0.132454545	0.748720588	0.715202899	0.002055556	0	0.045388235	5.551045455	0.0024	0.002030612	0	0.000582524	0.001495238	0.001103774	1.80E-05	0	0.000677686	0	0.000285714	3.114912409	2.88E-05	2.14E-05	0	3.42E-05	3.40E-05	0.000660131	1.27E-05	0	0	0	0	5.81E-06	0.000491429	0.00011236	1.10E-05	0.001538462	1.62E-05	3.08E-05	0	0.005605769	5.60E-05	0.007962185	0.005468085	0.000196078	0.000153846	0.000339623	0.067581818	0.033125	0.000457627	0.173416667	0.002650794	0.132454545	0.748720588	0.715202899	0.002055556	0	0.045388235	5.551045455	0.0024	0.002030612	0	0.000582524	0.001495238	0.001103774	1.80E-05	0	0.000677686	0	0.000285714	3.114912409	2.88E-05	2.14E-05	0	3.42E-05	3.40E-05	0.000660131	1.27E-05	0	0	0	0	5.81E-06	0.000491429	0.00011236	1.10E-05	0.001538462	1.62E-05	3.08E-05	0	0.005605769	5.60E-05	0.007962185	0.005787234	0.000156863	3.85E-05	0.000264151	0.061254545	0.029017857	0.00040678	0.158733333	0.003031746	0.126136364	0.717720588	0.683942029	0.002111111	0	0.041658824	5.251818182	0.002178947	0.001979592	0	0.000495146	0.00112381	0.001415094	2.70E-05	0	0.000710744	0	0.000270677	3.257408759	3.60E-05	3.57E-05	0	2.74E-05	1.36E-05	0.000666667	6.37E-06	0	0	0	0	5.81E-06	0.000685714	0.000129213	1.10E-05	0.001467033	1.08E-05	3.59E-05	0	0.006971154	6.47E-05	0.007823529	0
R71	0.003574468	0.001039216	0.006346154	0.006339623	0.344745455	0.030357143	0.000932203	0.048316667	0.003174603	0.588242424	0.705352941	0.204304348	0	0	0.021223529	0.90625	0.000168421	0.000102041	0	0.000572816	0.000390476	0.001	0.000405405	0	0.000239669	0	6.02E-05	1.064343066	0.000374101	0.000635714	0.000212766	0.001280822	0.000462585	0.000346405	0.000464968	0.000472393	9.70E-05	0.000319277	3.55E-05	0.000244186	0.000577143	0.000117978	5.52E-06	0.001483516	2.70E-05	2.56E-05	4.88E-06	0.005985577	7.33E-05	0.000361345	0.003574468	0.001039216	0.006346154	0.006339623	0.344745455	0.030357143	0.000932203	0.048316667	0.003174603	0.588242424	0.705352941	0.204304348	0	0	0.021223529	0.90625	0.000168421	0.000102041	0	0.000572816	0.000390476	0.001	0.000405405	0	0.000239669	0	6.02E-05	1.064343066	0.000374101	0.000635714	0.000212766	0.001280822	0.000462585	0.000346405	0.000464968	0.000472393	9.70E-05	0.000319277	3.55E-05	0.000244186	0.000577143	0.000117978	5.52E-06	0.001483516	2.70E-05	2.56E-05	4.88E-06	0.005985577	7.33E-05	0.000361345	0.004446809	0.001078431	0.008038462	0.007716981	0.391745455	0.06	0.001118644	0.054416667	0.003333333	0.651621212	0.776367647	0.223289855	9.72E-05	0	0.024011765	1.009875	0.000136842	9.18E-05	0	0.000417476	0.000819048	0.000990566	0.000333333	0	0.000239669	0	5.26E-05	1.048824818	0.000388489	0.00065	0.000205674	0.001260274	0.000489796	0.000333333	0.000477707	0.000441718	0.00010303	0.000301205	3.55E-05	0.000244186	0.000577143	0.000106742	5.52E-06	0.001313187	2.70E-05	3.08E-05	9.76E-06	0.006100962	6.47E-05	0.000336134	9.938883913
R72	0.00893617	0.014588235	0.027865385	0.030301887	0.625509091	0.746071429	0.007135593	0.055733333	0.019539683	0.273651515	0.54175	0.336202899	0.002319444	0.002306667	0.0722	11.75711364	0.046242105	0.040795918	1.98E-05	0.000485437	0.002819048	0.002188679	0.000297297	0.000116667	0.000247934	0	0.000278195	1.487416058	5.76E-05	0.000121429	1.42E-05	6.85E-05	2.04E-05	0.00030719	2.55E-05	1.23E-05	0	0	0	0	0.000634286	0.000421348	1.10E-05	0.001912088	2.70E-05	5.13E-05	5.37E-05	0.007951923	0.000103448	0.007168067	0.00893617	0.014588235	0.027865385	0.030301887	0.625509091	0.746071429	0.007135593	0.055733333	0.019539683	0.273651515	0.54175	0.336202899	0.002319444	0.002306667	0.0722	11.75711364	0.046242105	0.040795918	1.98E-05	0.000485437	0.002819048	0.002188679	0.000297297	0.000116667	0.000247934	0	0.000278195	1.487416058	5.76E-05	0.000121429	1.42E-05	6.85E-05	2.04E-05	0.00030719	2.55E-05	1.23E-05	0	0	0	0	0.000634286	0.000421348	1.10E-05	0.001912088	2.70E-05	5.13E-05	5.37E-05	0.007951923	0.000103448	0.007168067	0.020851064	0.014117647	0.028019231	0.028867925	0.646381818	0.914053571	0.007169492	0.0534	0.027460317	0.226545455	0.476029412	0.308768116	0.002444444	0.002186667	0.066988235	10.88744318	0.043084211	0.037714286	0	0.000398058	0.002809524	0.002037736	0.000234234	0.000183333	0.000256198	0	0.000285714	1.530036496	6.47E-05	0.00015	1.42E-05	8.22E-05	2.04E-05	0.000313725	1.91E-05	1.84E-05	0	1.20E-05	0	1.16E-05	0.000617143	0.000365169	1.10E-05	0.001961538	2.16E-05	4.10E-05	6.34E-05	0.008322115	0.00012069	0.007302521	9.320941339
